source:/mnt/hc-storage/users/freyja/get_pangenes/inputs_pseudo_v2_pangenes/PlasmoDB68_PfalciparumDd2_0taxa_2neigh_algMmap_/PlasmoDB-68PfalciparumDd2	PlasmoDB-68_PfalciparumDd2	PlasmoDB-68_Pfalciparum7G8	PlasmoDB-68_PfalciparumHB3	PlasmoDB-68_PfalciparumIT	PlasmoDB-68_PfalciparumKH02	PlasmoDB-68_PfalciparumKE01	PlasmoDB-68_Pfalciparum7G8-2019	PlasmoDB-68_PfalciparumGB4	PlasmoDB-68_PfalciparumKH01	PlasmoDB-68_Pfalciparum3D7	PlasmoDB-68_PfalciparumGA01	PlasmoDB-68_PfalciparumGN01	PlasmoDB-68_PfalciparumCD01	PlasmoDB-68_PfalciparumSN01	PlasmoDB-68_PfalciparumNF166	PlasmoDB-68_PfalciparumNF54	
PfDd2_120031000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120031100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120031200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120031300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120031400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120031500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120031600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120031700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120031800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120031900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120032000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120032100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120032200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120032300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120032400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120032500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120032600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120032700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120032800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120032900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120033000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120033100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120033200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120033300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120033400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120033500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120033600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120033700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120033800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120033900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120034000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120034100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120034200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120034300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120034400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120034500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120034600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120034700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120034800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120034900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120035000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120035100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120035200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120035300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120035400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120035500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120035600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120035700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120035800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120035900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120036000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120036100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120036200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120036300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120036400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120036500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120036600	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	
PfDd2_120036700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120036800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120036900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120037000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120037100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120037200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120037300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120037400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120037500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120037600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120037700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120037800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120037900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120038000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120038100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120038200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120038300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120038400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120038500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120038600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120038700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120038800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120038900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120039000	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	
PfDd2_120039100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120039200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120039300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120039400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120039500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120039600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120039700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120039800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120039900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120040000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120040100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120040200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120040300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120040400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120040500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120040600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120040700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120040800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120040900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120041000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120041100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120041200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120041300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120041400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120041500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120041600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120041700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120041800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120041900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120042000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120042100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120042200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120042300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120042400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120042500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120042600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120042700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120042800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120042900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120043000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120043100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120043200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120043300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120043400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120043500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120043600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120043700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120043800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120043900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120044000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120044100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120044200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120044300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120044400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120044500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120044600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120044700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120044800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120044900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_1240300	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	
PF3D7_1240400	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	
PF3D7_1240600	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	1	
PfDd2_120045800	2	0	0	1	1	1	0	2	1	1	0	0	1	0	0	0	
PF3D7_1240900	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	
PfDd2_120046400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120046500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120046600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120046700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120046800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120046900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120047000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120047100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120047200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120047300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120047400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120047500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120047600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120047700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120047800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120047900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120048000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120048100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120048200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120048300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120048400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120048500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120048600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120048700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120048800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120048900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120049000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120049100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120049200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120049300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120049400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120049500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120049700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120049800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120049900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120050000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120050100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120050200	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	
PfDd2_120050300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120050400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120050500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120050600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120050700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120050800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120050900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120051000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120051100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120051200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120051300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120051400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120051500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120051600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120051700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120051800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120051900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120052000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120052100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120052200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120052300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120052400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120052500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120052600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120052700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120052800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120052900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120053000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120053100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120053200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120053300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120053400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120053500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120053600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120053700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120053800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120053900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120054000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120054100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120054200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120054300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120054400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120054500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120054600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120054700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120054800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120054900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120055000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120055100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120055200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120055300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120055400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120055500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120055600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120055700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120055800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120055900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120056000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120056100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120056200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120056300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120056400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120056500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120056600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120056700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120056800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120056900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120057000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120057300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120057400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120057500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120057600	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	0	
PfDd2_120057700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120057800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120057900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120058000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_120058100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_1253000	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_1253100	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_1253200	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	
PF3D7_1253300	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	
PF3D7_1253400	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	
PF3D7_1253500	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	1	
PF3D7_1253600	0	1	1	1	0	0	1	0	0	1	1	1	1	1	1	1	
PfDd2_140083300	1	1	1	1	0	1	1	0	0	1	1	1	1	1	1	1	
PfDd2_140083400	1	1	1	1	0	0	1	0	0	1	1	0	0	1	0	1	
PfDd2_140083500	1	2	1	1	0	0	1	0	0	1	1	0	0	1	0	1	
PF3D7_1254000	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	
PF3D7_1254100	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	
PF3D7_1254200	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	
PF3D7_1254300	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	
PF3D7_1254400	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	
PF3D7_1254500	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	
PF3D7_1254600	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	1	
PF3D7_1254700	0	0	0	0	0	1	0	0	1	1	0	1	0	0	0	1	
PF3D7_1254800	0	0	0	0	1	2	0	0	1	1	0	0	0	0	0	1	
PF3D7_1254900	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	
PF3D7_1255000	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	
PF3D7_1255100	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	
PF3D7_1255200	0	0	0	0	0	1	0	1	0	1	1	0	0	1	0	1	
PF3D7_1300100	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	
PF3D7_1300200	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	
PF3D7_1300300	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	
PfDd2_110053200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_1300500	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	
PF3D7_1300600	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	
PF3D7_1300700	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	
PfDd2_100045300	1	0	1	0	1	0	0	0	0	1	0	1	0	1	0	1	
PF3D7_1300900	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	
PF3D7_1301000	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	
PF3D7_1301100	0	0	1	0	1	1	0	1	0	1	1	1	1	1	0	1	
PfDd2_130006600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_130006700	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	
PfDd2_130006800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_130006900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_130007000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_130007100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_130007200	1	1	0	1	1	1	2	1	1	1	0	0	1	1	1	2	
PfDd2_130007400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_130007500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_1302050	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	1	
PfDd2_130007700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_130007900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_130008000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_130008100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_130008200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_130008300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_130008400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_130008500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_130008600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_130008700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_130008800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
