source:/mnt/hc-storage/users/freyja/get_pangenes/inputs_for_growth_pangenes/PlasmoDB68_PfalciparumNF135C10_0taxa_2neigh_algMmap_/PlasmoDB-68PfalciparumNF135C10	PlasmoDB-68_PfalciparumNF135C10	PlasmoDB-68_Pfalciparum7G8-2019	PlasmoDB-68_PfalciparumIT	PlasmoDB-68_Pfalciparum7G8	PlasmoDB-68_PfalciparumNF166	PlasmoDB-68_PfalciparumDd2	PlasmoDB-68_PfalciparumHB3	PlasmoDB-68_PfalciparumKH02	PlasmoDB-68_Pfalciparum3D7	PlasmoDB-68_PfalciparumSD01	PlasmoDB-68_PfalciparumKE01	PlasmoDB-68_PfalciparumNF54	PlasmoDB-68_PfalciparumSN01	PlasmoDB-68_PfalciparumGB4	PlasmoDB-68_PfalciparumKH01	PlasmoDB-68_PfalciparumGN01	PlasmoDB-68_PfalciparumGA01	PlasmoDB-68_PfalciparumCD01	PlasmoDB-68_PfalciparumTG01	PlasmoDB-68_PfalciparumML01	
PfNF135_140034200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140034300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140034400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140034500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	
PfNF135_140034600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140034700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140034800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140034900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140035000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140035100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140035200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140035300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_1431200	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	
PfNF135_140035500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	
PfNF135_140035600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140035700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140035800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140035900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140036000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140036100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140036200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140036300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140036400	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	0	1	0	
PfNF135_140036500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140036600	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140036700	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140036800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140036900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140037000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140037100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140037200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140037300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140037400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	
PfNF135_140037500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140037600	1	1	1	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	2	
PfNF135_140037700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140037800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_1433700	0	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	
PfNF135_140038000	1	1	1	1	0	1	1	1	1	0	1	1	1	1	0	1	1	0	1	1	
PfNF135_140038100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	
PfNF135_140038200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140038300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140038400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140038500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140038600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140038700	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	0	
PfNF135_140038800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140038900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140039000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140039100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140039200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140039300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140039400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140039500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140039600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140039700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140039800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	
PfNF135_140039900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	
PfNF135_140040000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140040100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140040200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140040300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	
PfNF135_140040400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	
PfNF135_140040500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140040600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140040700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140040800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140040900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140041000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140041100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	
PF3D7_1437000	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140041300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140041400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140041500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140041600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	
PfNF135_140041700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140041800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140041900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140042000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140042100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140042200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140042300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140042600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140042700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140042800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140042900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140043000	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140043100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140043200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140043300	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140043400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_1439300	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	
PfNF135_140043600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140043700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	
PfNF135_140043800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140043900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140044000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140044100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140044200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140044300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140044400	1	2	2	2	1	2	2	2	2	2	2	1	2	2	2	2	2	2	1	2	
PF3D7_1440400	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	
PfNF135_140044600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140044700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140044800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140044900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140045000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140045100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140045200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140045300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140045400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	
PfNF135_140045500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_1441500	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	
PfNF135_140045700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140045800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140045900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	
PfNF135_140046000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140046100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140046200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140046300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140046400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140046500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	
PfNF135_140046600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140046700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	
PfNF135_140046800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	
PfNF135_140046900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140047000	1	0	1	0	0	1	1	1	1	1	1	1	1	1	0	1	1	1	0	0	
PfNF135_140047100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	
PfNF135_140047200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140047300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140047400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140047500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140047600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140047700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140047800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	
PfNF135_140047900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140048000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140048100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140048200	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	
PfNF135_140048300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140048400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140048500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140048600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	
PfNF135_140048700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140048800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140048900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140049000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140049100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140049200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140049300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140049400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140049500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140049600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140049700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140049800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140049900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140050000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140050200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	
PfNF135_140050300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140050400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140050500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140050600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140050700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140050800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140050900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140051000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140051100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140051200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140051300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140051400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140051500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140051600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140051700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140051800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140051900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140052000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140052100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	
PfNF135_140052200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140052300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	
PfNF135_140052400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	
PfNF135_140052500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140052600	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	0	1	0	
PfNF135_140052700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140052800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140052900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140053000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140053100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140053200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140053300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140053400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	
PfNF135_140053500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	
PF3D7_1449500	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140053700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140053800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140053900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140054000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140054100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140054200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140054300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140054400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	
PfNF135_140054500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140054600	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	
PfNF135_140054700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140054800	1	0	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	
PfNF135_140054900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140055000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140055100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	
PfNF135_140055200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140055300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140055400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140055500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	
PfNF135_140055600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140055700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140055800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140055900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140056000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140056100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	
PfNF135_140056200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140056300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140056400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140056500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140056600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140056700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	
PfNF135_140056800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140056900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140057000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	
PfNF135_140057100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140057200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140057300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	
PfNF135_140057400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140057500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	
PfNF135_140057600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140057700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140057800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140057900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140058000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140058100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140058200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140058300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	
PfNF135_140058400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140058500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140058600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140058700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140058800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140058900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140059000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140059100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140059200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140059300	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	0	1	0	
PfNF135_140059400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140059500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140059600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140059700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	
PfNF135_140059800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	
PfNF135_140059900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_1455900	0	0	1	0	0	1	1	1	1	1	1	0	1	1	0	1	1	1	0	0	
PfNF135_140060100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	
PfNF135_140060200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140060300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140060400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140060500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140060600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140060700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_140060800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
